label,text,category
0,"Fidelity: Your One Time Password (OTP) is 788914 for transfer of N2,000.00 to CHUKWUEMEKA. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08132440793 now.",ponzi
0,"PalmPay: Your One Time Password (OTP) is 800330 for transfer of N2,000.00 to OLUMIDE. Valid for 5 minutes. DO NOT SHARE.",otp
0,"UBA: Credit N26,000.00. Desc: NIP/TRANSFER FROM SUNDAY. Bal: N836,000.00.",bank_alert
0,"Zenith Bank: Credit N23,000.00. Desc: NIP/TRANSFER FROM CHUKWUEMEKA. Bal: N821,000.00.",bank_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Credit Alert: N813,000.00 credited to your account from BLESSING. Ref: TRX84115123. Call 07033269249 if you did not expect this payment.",fake_alert
1,"CONGRATULATIONS! Your mobile number won N382,000 in the 9mobile Promo. Pay N5,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"Credit Alert: N205,000.00 credited to your account from ADAMU. Ref: TRX64875946. Call 09012241142 if you did not expect this payment.",fake_alert
0,I have arrived at Port Harcourt. Will call you once the meeting is done.,personal
0,I have arrived at Enugu. Will call you once the meeting is done.,personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"ALERT: A transaction of N33,000 was attempted on your OPay app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
0,"PalmPay: Acct 012***7870 Debited: N5,000.00 Desc: POS PURCHASE - Surulere. Bal: N12,000.00.",bank_alert
1,"CONGRATULATIONS! Your mobile number won N924,000 in the Airtel Promo. Pay N4,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"International Oil Company hiring Field Support Staff in Enugu. Earn N350,000 monthly. Send application details via WhatsApp: 08031580439",fake_job
1,"ALERT: A transaction of N49,000 was attempted on your PalmPay app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,9mobile: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,URGENT: Your GTBank account has been restricted due to unverified BVN. Call 08169916716 immediately to update your details.,banking_phishing
1,"Invest N4,000 and get N17,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,"Bro, abeg transfer N4,000 give me. I dey Kano like this, money no dey my hand for transport.",personal
1,URGENT: Your GTBank account has been restricted due to unverified KYC records. Call 08120823509 immediately to update your details.,banking_phishing
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"International Oil Company hiring Field Support Staff in Enugu. Earn N350,000 monthly. Send application details via WhatsApp: 07030958635",fake_job
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Bro, abeg transfer N3,000 give me. I dey Ibadan like this, money no dey my hand for transport.",personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08130783716 now.",ponzi
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
1,"Credit Alert: N245,000.00 credited to your account from CHIOMA. Ref: TRX38813033. Call 08122521602 if you did not expect this payment.",fake_alert
1,"International Oil Company hiring Field Support Staff in Ibadan. Earn N350,000 monthly. Send application details via WhatsApp: 09014818674",fake_job
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,"OPay: Your One Time Password (OTP) is 685661 for transfer of N4,000.00 to SUNDAY. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 09011905348 now.",ponzi
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"CONGRATULATIONS! Your mobile number won N221,000 in the MTN Promo. Pay N9,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"FirstBank: Credit N31,000.00. Desc: NIP/TRANSFER FROM SUNDAY. Bal: N310,000.00.",bank_alert
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09013733978 to clear your profile.",banking_phishing
0,I have arrived at Ibadan. Will call you once the meeting is done.,personal
1,"Get instant loan of N20,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-45",loan_scam
1,"ALERT: A transaction of N37,000 was attempted on your Access Bank app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,I have arrived at Port Harcourt. Will call you once the meeting is done.,personal
1,DEBT WARNING: SUNDAY with phone 08125799883 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,URGENT: Your PalmPay account has been restricted due to unverified BVN. Call 08130853686 immediately to update your details.,banking_phishing
1,"Get instant loan of N10,000 directly to your Kuda account in 2 minutes! No document needed. Download: bit.ly/ng-loan-60",loan_scam
0,"Zenith Bank: Credit N13,000.00. Desc: NIP/TRANSFER FROM OLUMIDE. Bal: N208,000.00.",bank_alert
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"Get instant loan of N13,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-65",loan_scam
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08121168460 now.",ponzi
1,"Credit Alert: N153,000.00 credited to your account from ADAMU. Ref: TRX77638983. Call 09037625923 if you did not expect this payment.",fake_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08039997570 to clear your profile.",banking_phishing
1,"Invest N3,000 and get N31,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09030312191 to clear your profile.",banking_phishing
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Fidelity: Acct 012***1848 Debited: N6,000.00 Desc: POS PURCHASE - Ikeja. Bal: N37,000.00.",bank_alert
0,I have arrived at Abuja. Will call you once the meeting is done.,personal
0,"Bro, abeg transfer N7,000 give me. I dey Abuja like this, money no dey my hand for transport.",personal
0,"GTBank: Your One Time Password (OTP) is 460263 for transfer of N1,000.00 to OLUMIDE. Valid for 5 minutes. DO NOT SHARE.",otp
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Invest N7,000 and get N18,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,DEBT WARNING: OLUMIDE with phone 08136363813 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08132579816 now.",ponzi
1,"Invest N4,000 and get N37,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,"FirstBank: Credit N23,000.00. Desc: NIP/TRANSFER FROM CHUKWUEMEKA. Bal: N275,000.00.",bank_alert
1,"ALERT: A transaction of N17,000 was attempted on your GTBank app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"Get instant loan of N12,000 directly to your Kuda account in 2 minutes! No document needed. Download: bit.ly/ng-loan-77",loan_scam
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"ALERT: A transaction of N39,000 was attempted on your OPay app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
1,"Get instant loan of N48,000 directly to your Fidelity account in 2 minutes! No document needed. Download: bit.ly/ng-loan-48",loan_scam
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Get instant loan of N24,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-46",loan_scam
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"International Oil Company hiring Field Support Staff in Kano. Earn N350,000 monthly. Send application details via WhatsApp: 08125205664",fake_job
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"OPay: Credit N37,000.00. Desc: NIP/TRANSFER FROM OLUMIDE. Bal: N367,000.00.",bank_alert
0,"Bro, abeg transfer N7,000 give me. I dey Lekki like this, money no dey my hand for transport.",personal
0,"GTBank: Your One Time Password (OTP) is 531414 for transfer of N3,000.00 to ADAMU. Valid for 5 minutes. DO NOT SHARE.",otp
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Get instant loan of N32,000 directly to your PalmPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-92",loan_scam
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08120448515 to clear your profile.",banking_phishing
1,DEBT WARNING: BLESSING with phone 08138200003 is a chronic defaulter on FastCash. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"JOB OFFER: Urgently recruiting Admin Officers at Enugu, Lagos. Salary: N180,000/month. Text YES to 08169752217 for interview invitation.",fake_job
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"PalmPay: Your One Time Password (OTP) is 858499 for transfer of N3,000.00 to CHIOMA. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Kuda: Credit N18,000.00. Desc: NIP/TRANSFER FROM IBRAHIM. Bal: N305,000.00.",bank_alert
1,DEBT WARNING: EMMANUEL with phone 08168519108 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"CONGRATULATIONS! Your mobile number won N838,000 in the 9mobile Promo. Pay N3,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 07039032177 now.",ponzi
1,URGENT: Your UBA account has been restricted due to unverified BVN. Call 08028569454 immediately to update your details.,banking_phishing
1,"International Oil Company hiring Field Support Staff in Yaba. Earn N350,000 monthly. Send application details via WhatsApp: 09015476847",fake_job
1,"ALERT: A transaction of N26,000 was attempted on your OPay app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
0,9mobile: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"Credit Alert: N270,000.00 credited to your account from SUNDAY. Ref: TRX58279365. Call 07031944746 if you did not expect this payment.",fake_alert
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 07030376768 now.",ponzi
1,"Credit Alert: N742,000.00 credited to your account from OLUMIDE. Ref: TRX59153057. Call 07030964293 if you did not expect this payment.",fake_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,"Bro, abeg transfer N4,000 give me. I dey Abuja like this, money no dey my hand for transport.",personal
1,URGENT: Your Zenith Bank account has been restricted due to unverified BVN. Call 07035588450 immediately to update your details.,banking_phishing
1,"ALERT: A transaction of N18,000 was attempted on your Zenith Bank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
0,"Bro, abeg transfer N1,000 give me. I dey Ikeja like this, money no dey my hand for transport.",personal
1,URGENT: Your UBA account has been restricted due to unverified BVN. Call 07031199255 immediately to update your details.,banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,URGENT: Your FirstBank account has been restricted due to unverified BVN. Call 08130453194 immediately to update your details.,banking_phishing
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08033163073 to clear your profile.",banking_phishing
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Get instant loan of N24,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-90",loan_scam
1,URGENT: Your PalmPay account has been restricted due to unverified NIN. Call 08164333989 immediately to update your details.,banking_phishing
0,"OPay: Your One Time Password (OTP) is 943885 for transfer of N8,000.00 to SUNDAY. Valid for 5 minutes. DO NOT SHARE.",otp
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"International Oil Company hiring Field Support Staff in Lekki. Earn N350,000 monthly. Send application details via WhatsApp: 08024550564",fake_job
1,"JOB OFFER: Urgently recruiting Admin Officers at Ikeja, Lagos. Salary: N180,000/month. Text YES to 08160076617 for interview invitation.",fake_job
1,"Invest N7,000 and get N18,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Invest N3,000 and get N27,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"International Oil Company hiring Field Support Staff in Surulere. Earn N350,000 monthly. Send application details via WhatsApp: 09035337746",fake_job
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Get instant loan of N10,000 directly to your GTBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-35",loan_scam
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,"Bro, abeg transfer N3,000 give me. I dey Ibadan like this, money no dey my hand for transport.",personal
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,URGENT: Your OPay account has been restricted due to unverified BVN. Call 07037267326 immediately to update your details.,banking_phishing
0,"OPay: Acct 012***5256 Debited: N5,000.00 Desc: POS PURCHASE - Ibadan. Bal: N21,000.00.",bank_alert
1,DEBT WARNING: SUNDAY with phone 08164470173 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"Get instant loan of N44,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-62",loan_scam
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Kuda: Acct 012***3417 Debited: N3,000.00 Desc: POS PURCHASE - Abuja. Bal: N15,000.00.",bank_alert
0,"Kuda: Your One Time Password (OTP) is 320815 for transfer of N8,000.00 to BLESSING. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Get instant loan of N33,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-29",loan_scam
1,DEBT WARNING: KELECHI with phone 08132553983 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"GTBank: Your One Time Password (OTP) is 729360 for transfer of N3,000.00 to SUNDAY. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08137460213 to clear your profile.",banking_phishing
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Access Bank: Your One Time Password (OTP) is 261684 for transfer of N3,000.00 to KELECHI. Valid for 5 minutes. DO NOT SHARE.",otp
1,"International Oil Company hiring Field Support Staff in Ikeja. Earn N350,000 monthly. Send application details via WhatsApp: 07033800639",fake_job
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08160543321 now.",ponzi
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"PalmPay: Your One Time Password (OTP) is 900244 for transfer of N5,000.00 to IBRAHIM. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08161988723 now.",ponzi
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08123003607 now.",ponzi
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Bro, abeg transfer N4,000 give me. I dey Surulere like this, money no dey my hand for transport.",personal
1,"JOB OFFER: Urgently recruiting Admin Officers at Ibadan, Lagos. Salary: N180,000/month. Text YES to 08167021704 for interview invitation.",fake_job
1,URGENT: Your UBA account has been restricted due to unverified NIN. Call 07030495069 immediately to update your details.,banking_phishing
1,"ALERT: A transaction of N41,000 was attempted on your Fidelity app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
1,DEBT WARNING: KELECHI with phone 08162232420 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"CONGRATULATIONS! Your mobile number won N762,000 in the 9mobile Promo. Pay N6,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,I have arrived at Lekki. Will call you once the meeting is done.,personal
0,"Bro, abeg transfer N6,000 give me. I dey Surulere like this, money no dey my hand for transport.",personal
1,DEBT WARNING: IBRAHIM with phone 07039131046 is a chronic defaulter on FastCash. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,DEBT WARNING: CHIOMA with phone 08020020896 is a chronic defaulter on FastCash. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 09018474134 now.",ponzi
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Bro, abeg transfer N2,000 give me. I dey Enugu like this, money no dey my hand for transport.",personal
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,I have arrived at Yaba. Will call you once the meeting is done.,personal
1,"Get instant loan of N11,000 directly to your Kuda account in 2 minutes! No document needed. Download: bit.ly/ng-loan-23",loan_scam
0,I have arrived at Kano. Will call you once the meeting is done.,personal
1,"ALERT: A transaction of N12,000 was attempted on your PalmPay app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
1,"Get instant loan of N29,000 directly to your FirstBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-75",loan_scam
1,"JOB OFFER: Urgently recruiting Admin Officers at Enugu, Lagos. Salary: N180,000/month. Text YES to 09013792806 for interview invitation.",fake_job
1,URGENT: Your Zenith Bank account has been restricted due to unverified NIN. Call 08130121709 immediately to update your details.,banking_phishing
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,URGENT: Your PalmPay account has been restricted due to unverified NIN. Call 08124191002 immediately to update your details.,banking_phishing
1,DEBT WARNING: EMMANUEL with phone 08163585824 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"JOB OFFER: Urgently recruiting Admin Officers at Kano, Lagos. Salary: N180,000/month. Text YES to 09037280072 for interview invitation.",fake_job
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08023797275 to clear your profile.",banking_phishing
1,"Get instant loan of N23,000 directly to your FirstBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-19",loan_scam
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,URGENT: Your Fidelity account has been restricted due to unverified BVN. Call 09035027586 immediately to update your details.,banking_phishing
1,"Get instant loan of N16,000 directly to your FirstBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-86",loan_scam
0,I have arrived at Yaba. Will call you once the meeting is done.,personal
1,"Invest N7,000 and get N37,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"JOB OFFER: Urgently recruiting Admin Officers at Ikeja, Lagos. Salary: N180,000/month. Text YES to 08022756104 for interview invitation.",fake_job
1,DEBT WARNING: EMMANUEL with phone 09012114846 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"CONGRATULATIONS! Your mobile number won N759,000 in the MTN Promo. Pay N1,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Get instant loan of N33,000 directly to your Fidelity account in 2 minutes! No document needed. Download: bit.ly/ng-loan-27",loan_scam
1,DEBT WARNING: KELECHI with phone 08020771199 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"Invest N8,000 and get N30,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08134989397 to clear your profile.",banking_phishing
1,"Get instant loan of N10,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-38",loan_scam
1,"International Oil Company hiring Field Support Staff in Kano. Earn N350,000 monthly. Send application details via WhatsApp: 08030651168",fake_job
1,URGENT: Your PalmPay account has been restricted due to unverified BVN. Call 08028100705 immediately to update your details.,banking_phishing
0,"Zenith Bank: Acct 012***7129 Debited: N6,000.00 Desc: POS PURCHASE - Kano. Bal: N33,000.00.",bank_alert
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08032570162 now.",ponzi
0,"Access Bank: Credit N33,000.00. Desc: NIP/TRANSFER FROM ADAMU. Bal: N232,000.00.",bank_alert
1,"Credit Alert: N728,000.00 credited to your account from ADAMU. Ref: TRX96008285. Call 08023263015 if you did not expect this payment.",fake_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07038038343 to clear your profile.",banking_phishing
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 07038002540 now.",ponzi
1,"Get instant loan of N16,000 directly to your Zenith Bank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-66",loan_scam
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08167848728 to clear your profile.",banking_phishing
1,"Credit Alert: N812,000.00 credited to your account from ADAMU. Ref: TRX39615919. Call 08120654326 if you did not expect this payment.",fake_alert
1,"CONGRATULATIONS! Your mobile number won N476,000 in the Glo Promo. Pay N5,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"Access Bank: Credit N44,000.00. Desc: NIP/TRANSFER FROM BLESSING. Bal: N154,000.00.",bank_alert
0,I have arrived at Port Harcourt. Will call you once the meeting is done.,personal
0,"GTBank: Credit N21,000.00. Desc: NIP/TRANSFER FROM IBRAHIM. Bal: N840,000.00.",bank_alert
1,"Get instant loan of N35,000 directly to your FirstBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-38",loan_scam
0,"Bro, abeg transfer N7,000 give me. I dey Kano like this, money no dey my hand for transport.",personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Zenith Bank: Credit N24,000.00. Desc: NIP/TRANSFER FROM IBRAHIM. Bal: N646,000.00.",bank_alert
0,"Access Bank: Your One Time Password (OTP) is 708162 for transfer of N6,000.00 to IBRAHIM. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Zenith Bank: Your One Time Password (OTP) is 845314 for transfer of N3,000.00 to CHUKWUEMEKA. Valid for 5 minutes. DO NOT SHARE.",otp
1,"International Oil Company hiring Field Support Staff in Surulere. Earn N350,000 monthly. Send application details via WhatsApp: 08024353554",fake_job
1,"Invest N5,000 and get N16,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"ALERT: A transaction of N15,000 was attempted on your FirstBank app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,"UBA: Your One Time Password (OTP) is 714890 for transfer of N7,000.00 to SUNDAY. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Kuda: Credit N24,000.00. Desc: NIP/TRANSFER FROM BLESSING. Bal: N511,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08167395166 to clear your profile.",banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Invest N4,000 and get N14,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Credit Alert: N215,000.00 credited to your account from OLUMIDE. Ref: TRX58375646. Call 09012088147 if you did not expect this payment.",fake_alert
0,"Bro, abeg transfer N3,000 give me. I dey Enugu like this, money no dey my hand for transport.",personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Access Bank: Acct 012***8841 Debited: N8,000.00 Desc: POS PURCHASE - Surulere. Bal: N21,000.00.",bank_alert
0,I have arrived at Lekki. Will call you once the meeting is done.,personal
0,"GTBank: Acct 012***8051 Debited: N1,000.00 Desc: POS PURCHASE - Ikeja. Bal: N14,000.00.",bank_alert
0,"UBA: Your One Time Password (OTP) is 955267 for transfer of N3,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
1,DEBT WARNING: IBRAHIM with phone 08163189397 is a chronic defaulter on FastCash. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,URGENT: Your Fidelity account has been restricted due to unverified KYC records. Call 09032016555 immediately to update your details.,banking_phishing
1,"CONGRATULATIONS! Your mobile number won N101,000 in the Glo Promo. Pay N5,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"Fidelity: Credit N36,000.00. Desc: NIP/TRANSFER FROM ADAMU. Bal: N822,000.00.",bank_alert
1,DEBT WARNING: ADAMU with phone 08165505624 is a chronic defaulter on FastCash. Pay your debt today to avoid publishing your BVN online.,loan_harassment
